d_install_date,s_app_name,s_app_version,s_os,s_country,s_acquisition_network,s_installing_pckg_group,i_cohort_groups,f_playtime,i_active_users,i_count_sessions
2026-03-27,Wonders Kingdom,10.2,android,MX,Unity Ads,other,4,870.1,1,1
2026-03-27,Wonders Kingdom,10.2,android,MX,Unity Ads,other,5,172.8,1,1
2026-03-27,Wonders Kingdom,10.2,android,MX,Unity Ads,other,6,1836.0,1,3
2026-03-27,Wonders Kingdom,10.2,android,MX,Unity Ads,other,7,408.7,1,1
2026-03-27,Wonders Kingdom,10.2,android,MX,ironSource,com.android.vending,0,18311.4,6,17
2026-03-27,Wonders Kingdom,10.2,android,MX,ironSource,com.android.vending,1,10922.8,4,16
2026-03-27,Wonders Kingdom,10.2,android,MX,ironSource,com.android.vending,2,5805.7,3,9
2026-03-27,Wonders Kingdom,10.2,android,MX,ironSource,com.android.vending,3,7602.0,3,9
2026-03-27,Wonders Kingdom,10.2,android,MX,ironSource,com.android.vending,4,5495.6,3,10
2026-03-27,Wonders Kingdom,10.2,android,MX,ironSource,com.android.vending,5,14474.2,2,10
2026-03-27,Wonders Kingdom,10.2,android,MX,ironSource,com.android.vending,6,5076.6,2,3
2026-03-27,Wonders Kingdom,10.2,android,MX,ironSource,com.android.vending,7,2564.3,2,3
2026-03-27,Wonders Kingdom,10.2,android,TR,AppLovin,com.android.vending,0,25873.5,14,38
2026-03-27,Wonders Kingdom,10.2,android,TR,AppLovin,com.android.vending,1,9227.9,8,12
2026-03-27,Wonders Kingdom,10.2,android,TR,AppLovin,com.android.vending,2,8729.7,6,17
2026-03-27,Wonders Kingdom,10.2,android,TR,AppLovin,com.android.vending,3,14585.9,6,14
2026-03-27,Wonders Kingdom,10.2,android,TR,AppLovin,com.android.vending,4,18768.9,5,15
2026-03-27,Wonders Kingdom,10.2,android,TR,AppLovin,com.android.vending,5,8572.1,5,9
2026-03-27,Wonders Kingdom,10.2,android,TR,AppLovin,com.android.vending,6,4316.9,4,9
2026-03-27,Wonders Kingdom,10.2,android,TR,AppLovin,com.android.vending,7,9802.7,4,9
2026-03-27,Wonders Kingdom,10.2,android,TR,Google Ads,com.android.vending,0,110072.1,25,92
2026-03-27,Wonders Kingdom,10.2,android,TR,Google Ads,com.android.vending,1,48602.2,15,53
2026-03-27,Wonders Kingdom,10.2,android,TR,Google Ads,com.android.vending,2,17025.2,10,19
2026-03-27,Wonders Kingdom,10.2,android,TR,Google Ads,com.android.vending,3,22804.4,9,24
2026-03-27,Wonders Kingdom,10.2,android,TR,Google Ads,com.android.vending,4,20769.7,9,24
2026-03-27,Wonders Kingdom,10.2,android,TR,Google Ads,com.android.vending,5,12939.9,6,13
2026-03-27,Wonders Kingdom,10.2,android,TR,Google Ads,com.android.vending,6,9448.5,4,11
2026-03-27,Wonders Kingdom,10.2,android,TR,Google Ads,com.android.vending,7,2429.6,3,4
2026-03-27,Wonders Kingdom,10.2,android,TR,Google Ads,other,0,1073.3,1,4
2026-03-27,Wonders Kingdom,10.2,android,TR,Google Ads,other,1,760.6,1,1
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,com.android.vending,0,148164.9,44,142
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,com.android.vending,1,58171.1,23,66
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,com.android.vending,2,36322.6,16,55
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,com.android.vending,3,22452.0,15,31
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,com.android.vending,4,22987.6,11,28
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,com.android.vending,5,30573.7,10,22
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,com.android.vending,6,19372.3,10,15
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,com.android.vending,7,22217.7,9,22
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,other,0,16817.8,4,14
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,other,1,3849.1,1,4
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,other,2,1686.6,1,1
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,other,3,537.4,1,1
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,other,4,3454.1,1,3
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,other,5,2854.7,1,3
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,other,6,750.4,1,1
2026-03-27,Wonders Kingdom,10.2,android,TR,Meta Ads,other,7,629.8,1,1
2026-03-27,Wonders Kingdom,10.2,android,TR,Organic,com.android.vending,0,96554.4,39,128
2026-03-27,Wonders Kingdom,10.2,android,TR,Organic,com.android.vending,1,83049.8,29,81
2026-03-27,Wonders Kingdom,10.2,android,TR,Organic,com.android.vending,2,31660.4,20,36
2026-03-27,Wonders Kingdom,10.2,android,TR,Organic,com.android.vending,3,28187.6,18,31
2026-03-27,Wonders Kingdom,10.2,android,TR,Organic,com.android.vending,4,30107.9,15,37
2026-03-27,Wonders Kingdom,10.2,android,TR,Organic,com.android.vending,5,24368.9,13,25
2026-03-27,Wonders Kingdom,10.2,android,TR,Organic,com.android.vending,6,26637.3,13,30
2026-03-27,Wonders Kingdom,10.2,android,TR,Organic,com.android.vending,7,14781.0,12,17
2026-03-27,Wonders Kingdom,10.2,android,TR,TikTok,com.android.vending,0,5770.2,3,6
2026-03-27,Wonders Kingdom,10.2,android,TR,TikTok,com.android.vending,1,7320.6,2,12
2026-03-27,Wonders Kingdom,10.2,android,TR,TikTok,com.android.vending,2,5326.3,2,8
2026-03-27,Wonders Kingdom,10.2,android,TR,TikTok,com.android.vending,3,1615.5,1,2
2026-03-27,Wonders Kingdom,10.2,android,TR,TikTok,com.android.vending,4,659.5,1,1
2026-03-27,Wonders Kingdom,10.2,android,TR,TikTok,com.android.vending,5,1281.9,1,1
2026-03-27,Wonders Kingdom,10.2,android,TR,TikTok,com.android.vending,6,1135.5,1,2
2026-03-27,Wonders Kingdom,10.2,android,TR,TikTok,com.android.vending,7,604.2,1,1
2026-03-27,Wonders Kingdom,10.2,android,TR,Unity Ads,com.android.vending,0,32574.7,9,31
2026-03-27,Wonders Kingdom,10.2,android,TR,Unity Ads,com.android.vending,1,16370.2,5,12
2026-03-27,Wonders Kingdom,10.2,android,TR,Unity Ads,com.android.vending,2,12010.5,4,13
2026-03-27,Wonders Kingdom,10.2,android,TR,Unity Ads,com.android.vending,3,12399.3,3,10
2026-03-27,Wonders Kingdom,10.2,android,TR,Unity Ads,com.android.vending,4,3781.0,3,4
2026-03-27,Wonders Kingdom,10.2,android,TR,Unity Ads,com.android.vending,5,1783.9,1,4
2026-03-27,Wonders Kingdom,10.2,android,TR,Unity Ads,com.android.vending,6,2581.8,1,2
2026-03-27,Wonders Kingdom,10.2,android,TR,Unity Ads,com.android.vending,7,1804.2,1,3
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,com.android.vending,0,51895.4,17,56
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,com.android.vending,1,34313.0,6,27
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,com.android.vending,2,7745.6,5,10
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,com.android.vending,3,11268.9,5,14
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,com.android.vending,4,9018.3,5,8
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,com.android.vending,5,5881.9,4,10
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,com.android.vending,6,11582.9,4,7
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,com.android.vending,7,4827.3,4,6
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,other,0,12537.2,3,11
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,other,1,9310.2,1,7
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,other,2,3964.8,1,5
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,other,3,1691.0,1,2
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,other,4,409.0,1,1
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,other,5,1745.8,1,3
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,other,6,7459.1,1,3
2026-03-27,Wonders Kingdom,10.2,android,TR,ironSource,other,7,2250.8,1,1
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,com.android.vending,0,131909.9,48,121
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,com.android.vending,1,65787.8,24,61
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,com.android.vending,2,77121.3,22,64
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,com.android.vending,3,36262.7,16,36
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,com.android.vending,4,33403.6,11,28
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,com.android.vending,5,28565.0,10,26
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,com.android.vending,6,33213.5,10,22
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,com.android.vending,7,8784.4,9,13
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,other,0,18920.7,6,18
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,other,1,10054.0,4,20
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,other,2,9267.1,3,6
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,other,3,9283.4,3,15
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,other,4,9017.1,3,6
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,other,5,4785.3,3,5
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,other,6,5625.2,3,7
2026-03-27,Wonders Kingdom,10.2,android,US,AppLovin,other,7,8369.4,2,7
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,com.android.vending,0,210568.5,67,197
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,com.android.vending,1,92384.7,36,99
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,com.android.vending,2,74253.1,25,78
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,com.android.vending,3,39289.1,22,52
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,com.android.vending,4,44306.2,20,41
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,com.android.vending,5,37405.7,18,32
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,com.android.vending,6,32079.3,16,24
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,com.android.vending,7,20802.3,15,30
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,other,0,19013.7,4,16
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,other,1,13673.5,2,10
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,other,2,2592.1,2,7
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,other,3,5836.2,2,3
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,other,4,1017.0,2,3
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,other,5,3336.4,2,4
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,other,6,2456.4,1,1
2026-03-27,Wonders Kingdom,10.2,android,US,Google Ads,other,7,4972.8,1,3
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,com.android.vending,0,445990.6,153,454
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,com.android.vending,1,254881.3,98,272
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,com.android.vending,2,179781.6,69,181
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,com.android.vending,3,144241.5,63,152
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,com.android.vending,4,91925.6,52,99
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,com.android.vending,5,98917.7,42,93
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,com.android.vending,6,62069.9,35,78
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,com.android.vending,7,55882.4,33,55
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,other,0,42074.6,18,48
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,other,1,25356.6,10,30
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,other,2,26607.5,7,28
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,other,3,10571.3,6,17
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,other,4,11554.1,6,12
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,other,5,6670.6,5,8
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,other,6,7230.2,4,6
2026-03-27,Wonders Kingdom,10.2,android,US,Meta Ads,other,7,5908.2,4,9
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,com.android.vending,0,281065.9,90,281
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,com.android.vending,1,134198.0,45,116
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,com.android.vending,2,73565.0,35,79
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,com.android.vending,3,77993.0,26,75
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,com.android.vending,4,36389.3,20,41
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,com.android.vending,5,36286.9,17,38
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,com.android.vending,6,28963.8,14,30
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,com.android.vending,7,30738.4,13,27
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,other,0,27942.7,8,28
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,other,1,8457.8,5,8
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,other,2,8637.7,4,11
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,other,3,15892.2,3,10
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,other,4,2205.3,3,3
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,other,5,8245.5,3,8
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,other,6,6392.6,2,7
2026-03-27,Wonders Kingdom,10.2,android,US,Organic,other,7,2408.8,2,3
2026-03-27,Wonders Kingdom,10.2,android,US,TikTok,com.android.vending,0,69560.8,25,72
2026-03-27,Wonders Kingdom,10.2,android,US,TikTok,com.android.vending,1,46150.1,17,43
2026-03-27,Wonders Kingdom,10.2,android,US,TikTok,com.android.vending,2,25593.8,12,31
2026-03-27,Wonders Kingdom,10.2,android,US,TikTok,com.android.vending,3,14400.4,8,20
2026-03-27,Wonders Kingdom,10.2,android,US,TikTok,com.android.vending,4,9314.2,4,8
2026-03-27,Wonders Kingdom,10.2,android,US,TikTok,com.android.vending,5,12484.4,4,8
2026-03-27,Wonders Kingdom,10.2,android,US,TikTok,com.android.vending,6,9202.7,4,9
2026-03-27,Wonders Kingdom,10.2,android,US,TikTok,com.android.vending,7,3754.7,4,5
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,com.android.vending,0,128166.2,43,146
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,com.android.vending,1,48666.6,23,65
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,com.android.vending,2,46215.4,19,59
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,com.android.vending,3,32920.0,15,38
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,com.android.vending,4,45176.4,14,36
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,com.android.vending,5,40648.7,14,36
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,com.android.vending,6,16758.1,11,21
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,com.android.vending,7,21723.8,11,19
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,other,0,16007.2,6,19
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,other,1,7757.8,2,7
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,other,2,751.8,1,1
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,other,3,5614.2,1,3
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,other,4,2855.6,1,2
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,other,5,561.6,1,1
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,other,6,1189.3,1,1
2026-03-27,Wonders Kingdom,10.2,android,US,Unity Ads,other,7,422.4,1,1
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,com.android.vending,0,109401.7,35,111
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,com.android.vending,1,74900.3,16,59
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,com.android.vending,2,25925.4,13,24
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,com.android.vending,3,29784.7,11,34
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,com.android.vending,4,15504.2,9,23
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,com.android.vending,5,17958.8,9,25
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,com.android.vending,6,20874.8,9,18
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,com.android.vending,7,13417.6,8,13
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,other,0,8382.8,4,14
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,other,1,3114.6,1,6
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,other,2,2117.0,1,5
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,other,3,3894.6,1,3
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,other,4,923.0,1,3
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,other,5,1489.3,1,1
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,other,6,1261.0,1,2
2026-03-27,Wonders Kingdom,10.2,android,US,ironSource,other,7,713.8,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,BR,Unity Ads,com.android.vending,0,4487.7,1,3
2026-03-27,Wonders Kingdom,11.0.1,android,BR,Unity Ads,com.android.vending,1,3709.6,1,6
2026-03-27,Wonders Kingdom,11.0.1,android,BR,Unity Ads,com.android.vending,2,2022.1,1,2
2026-03-27,Wonders Kingdom,11.0.1,android,BR,Unity Ads,com.android.vending,3,2498.3,1,4
2026-03-27,Wonders Kingdom,11.0.1,android,BR,Unity Ads,com.android.vending,4,786.2,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,BR,Unity Ads,com.android.vending,5,975.5,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,BR,Unity Ads,com.android.vending,6,376.4,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,BR,Unity Ads,com.android.vending,7,1600.8,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,FR,Google Ads,com.android.vending,0,4308.4,1,3
2026-03-27,Wonders Kingdom,11.0.1,android,FR,Google Ads,com.android.vending,1,1775.6,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,FR,Google Ads,com.android.vending,2,88.3,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,ID,Google Ads,com.android.vending,0,83.6,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,ID,Meta Ads,com.android.vending,0,1375.9,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,ID,Meta Ads,com.android.vending,1,1138.5,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,JP,Google Ads,com.android.vending,0,1322.4,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,JP,Google Ads,com.android.vending,1,504.1,1,2
2026-03-27,Wonders Kingdom,11.0.1,android,JP,Google Ads,com.android.vending,2,2825.0,1,5
2026-03-27,Wonders Kingdom,11.0.1,android,JP,Google Ads,com.android.vending,3,471.6,1,2
2026-03-27,Wonders Kingdom,11.0.1,android,JP,Google Ads,com.android.vending,4,2750.1,1,5
2026-03-27,Wonders Kingdom,11.0.1,android,JP,Google Ads,com.android.vending,5,123.1,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,JP,Google Ads,com.android.vending,6,395.1,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,JP,Google Ads,com.android.vending,7,2861.9,1,2
2026-03-27,Wonders Kingdom,11.0.1,android,MX,Meta Ads,com.android.vending,0,1442.4,1,3
2026-03-27,Wonders Kingdom,11.0.1,android,MX,Meta Ads,com.android.vending,1,4367.0,1,4
2026-03-27,Wonders Kingdom,11.0.1,android,MX,Meta Ads,com.android.vending,2,385.1,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,MX,Meta Ads,com.android.vending,3,226.3,1,2
2026-03-27,Wonders Kingdom,11.0.1,android,MX,Meta Ads,com.android.vending,4,1062.2,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,MX,Meta Ads,com.android.vending,5,368.2,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,MX,Meta Ads,com.android.vending,6,585.2,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,MX,Meta Ads,com.android.vending,7,3648.4,1,1
2026-03-27,Wonders Kingdom,11.0.1,android,TR,Google Ads,com.android.vending,0,3104.7,1,2
2026-03-27,Wonders Kingdom,11.0.1,android,TR,Google Ads,com.android.vending,1,3449.7,1,4
2026-03-27,Wonders Kingdom,11.0.1,android,US,Unity Ads,com.android.vending,0,3990.9,2,6
2026-03-27,Wonders Kingdom,11.0.1,android,US,Unity Ads,com.android.vending,1,505.7,1,1
2026-03-28,Wonders Kingdom,10.2,android,BR,AppLovin,com.android.vending,0,138206.8,49,132
2026-03-28,Wonders Kingdom,10.2,android,BR,AppLovin,com.android.vending,1,94737.0,30,89
2026-03-28,Wonders Kingdom,10.2,android,BR,AppLovin,com.android.vending,2,55605.6,19,53
2026-03-28,Wonders Kingdom,10.2,android,BR,AppLovin,com.android.vending,3,34722.8,18,37
2026-03-28,Wonders Kingdom,10.2,android,BR,AppLovin,com.android.vending,4,46295.7,15,41
2026-03-28,Wonders Kingdom,10.2,android,BR,AppLovin,com.android.vending,5,31717.4,13,27
2026-03-28,Wonders Kingdom,10.2,android,BR,AppLovin,com.android.vending,6,22658.3,12,21
2026-03-28,Wonders Kingdom,10.2,android,BR,AppLovin,com.android.vending,7,21211.6,11,19
2026-03-28,Wonders Kingdom,10.2,android,BR,AppLovin,other,0,8575.7,2,8
2026-03-28,Wonders Kingdom,10.2,android,BR,AppLovin,other,1,1918.4,1,3
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,com.android.vending,0,216020.7,65,211
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,com.android.vending,1,99623.4,34,103
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,com.android.vending,2,83097.3,25,72
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,com.android.vending,3,41766.7,22,48
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,com.android.vending,4,27228.9,16,36
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,com.android.vending,5,18639.0,12,26
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,com.android.vending,6,16582.7,12,22
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,com.android.vending,7,15931.4,11,18
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,other,0,10526.1,3,6
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,other,1,1614.2,1,3
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,other,2,1007.3,1,1
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,other,3,2512.3,1,2
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,other,4,3188.6,1,3
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,other,5,426.3,1,1
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,other,6,1111.7,1,3
2026-03-28,Wonders Kingdom,10.2,android,BR,Google Ads,other,7,984.5,1,1
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,com.android.vending,0,254345.2,99,286
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,com.android.vending,1,151540.9,53,162
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,com.android.vending,2,105248.2,39,106
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,com.android.vending,3,87160.7,31,82
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,com.android.vending,4,59558.2,28,63
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,com.android.vending,5,48430.0,27,64
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,com.android.vending,6,52604.8,22,45
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,com.android.vending,7,29350.6,20,29
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,other,0,31557.1,12,24
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,other,1,24699.9,8,25
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,other,2,15068.5,6,14
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,other,3,7228.8,5,9
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,other,4,10840.2,5,11
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,other,5,6740.8,4,7
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,other,6,2496.5,4,6
2026-03-28,Wonders Kingdom,10.2,android,BR,Meta Ads,other,7,5478.1,4,6
2026-03-28,Wonders Kingdom,10.2,android,BR,Organic,com.android.vending,0,290118.9,91,280
2026-03-28,Wonders Kingdom,10.2,android,BR,Organic,com.android.vending,1,116154.9,38,108
2026-03-28,Wonders Kingdom,10.2,android,BR,Organic,com.android.vending,2,73253.5,32,90
2026-03-28,Wonders Kingdom,10.2,android,BR,Organic,com.android.vending,3,63259.3,27,74
2026-03-28,Wonders Kingdom,10.2,android,BR,Organic,com.android.vending,4,44653.8,26,60
2026-03-28,Wonders Kingdom,10.2,android,BR,Organic,com.android.vending,5,73944.0,24,64
2026-03-28,Wonders Kingdom,10.2,android,BR,Organic,com.android.vending,6,46571.9,21,47
2026-03-28,Wonders Kingdom,10.2,android,BR,Organic,com.android.vending,7,46866.0,19,40
2026-03-28,Wonders Kingdom,10.2,android,BR,Organic,other,0,3529.2,2,8
2026-03-28,Wonders Kingdom,10.2,android,BR,TikTok,com.android.vending,0,50232.1,19,62
2026-03-28,Wonders Kingdom,10.2,android,BR,TikTok,com.android.vending,1,22953.9,9,28
2026-03-28,Wonders Kingdom,10.2,android,BR,TikTok,com.android.vending,2,11959.0,7,21
2026-03-28,Wonders Kingdom,10.2,android,BR,TikTok,com.android.vending,3,4521.3,3,4
2026-03-28,Wonders Kingdom,10.2,android,BR,TikTok,com.android.vending,4,2919.4,3,3
2026-03-28,Wonders Kingdom,10.2,android,BR,TikTok,com.android.vending,5,6842.1,3,6
2026-03-28,Wonders Kingdom,10.2,android,BR,TikTok,com.android.vending,6,4551.7,3,5
2026-03-28,Wonders Kingdom,10.2,android,BR,TikTok,com.android.vending,7,7814.7,3,7
2026-03-28,Wonders Kingdom,10.2,android,BR,TikTok,other,0,1554.2,2,8
2026-03-28,Wonders Kingdom,10.2,android,BR,TikTok,other,1,4427.6,1,5
2026-03-28,Wonders Kingdom,10.2,android,BR,TikTok,other,2,10612.7,1,3
2026-03-28,Wonders Kingdom,10.2,android,BR,Unity Ads,com.android.vending,0,144467.0,48,149
2026-03-28,Wonders Kingdom,10.2,android,BR,Unity Ads,com.android.vending,1,90826.9,27,82
2026-03-28,Wonders Kingdom,10.2,android,BR,Unity Ads,com.android.vending,2,57309.8,21,54
